mat alpha																
Synced to SGD on Sat Jul  8 00:51:38 2017
Plate #	Row	Column	ORF	Gene	Alias	Description	GO Biological Process	GO Molecular Function	GO Cellular Component	go term	record no.	strain	batch	rg notes	consortium notes	bob's notes from 9/2004	
27	B	12	YNL198C	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	12014	BY4742	14_2	
27	C	1	YNL197C	WHI3	mRNA-binding protein WHI3	RNA binding protein that sequesters CLN3 mRNA in cytoplasmic foci; regulates genes involved in the cell cycle, sister chromatid cohesion, and stress response; acts as a cytoplasmic retention factor for Cdc28p and associated cyclins; regulates cell fate and dose-dependently regulates the critical cell size required for passage through Start; Tpk1p (PKA) mediated phosphorylation (S568) inhibits Whi3p function, decreasing its interaction with CLN3 mRNA; regulates ploidy	RNA catabolic process, regulation of translation, invasive growth in response to glucose limitation, pseudohyphal growth	RNA binding, mRNA binding	cytoplasm	"RNA binding, cytoplasm, other, pseudohyphal growth, transport"	12015	BY4742	14_2	
27	C	2	YNL196C	SLZ1	-	Sporulation-specific protein with a leucine zipper motif; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation	meiotic cell cycle, organelle fission, pseudohyphal growth, RNA modification	other	cytoplasm	"biological_process, cellular_component, molecular_function"	12016	BY4742	14_2	
27	C	4	YNL195C	-	-	Protein of unknown function; shares a promoter with YNL194C; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YNL195C has a paralog, HBT1, that arose from the whole genome duplication	biological_process	molecular_function	mitochondrion, cytoplasm	"biological_process, mitochondrion, molecular_function"	12017	BY4742	14_2	
27	C	5	YNL194C	-	-	Integral membrane protein; required for sporulation and plasma membrane sphingolipid content; similar to SUR7; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; GFP-fusion protein is more abundant at MCCs (membrane compartment occupied by Can1) in the presence of glycerol and oleate; YNL194C has a paralog, FMP45, that arose from the whole genome duplication	meiotic cell cycle, sporulation	molecular_function	cell cortex, endomembrane system, membrane, endoplasmic reticulum, cytoplasm, plasma membrane	"cell cortex, cytoplasm, endoplasmic reticulum, membrane, molecular_function, sporulation"	12018	BY4742	14_2	
27	C	6	YNL193W	-	-	Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	12019	BY4742	14_2	
27	C	7	YNL191W	DUG3	glutamine amidotransferase subunit DUG3	Component of glutamine amidotransferase (GATase II); forms a complex with Dug2p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)	other	transferase activity, transferring glycosyl groups, peptidase activity, transferase activity, hydrolase activity	cytoplasm	"cofactor metabolic process, cytoplasm, hydrolase activity, ligase activity, peptidase activity"	12021	BY4742	14_2	
27	C	8	YNL190W	-	-	Hydrophilin essential in desiccation-rehydration process; cell wall protein; contains a putative GPI-attachment site	response to chemical	molecular_function	cell wall	"cell wall, molecular_function, response to stress"	12022	BY4742	14_2	
27	C	9	YNL187W	SWT21	-	Protein involved in mRNA splicing; contains a consensus nuclear export signal (NES) sequence similar to the consensus sequence recognized by Crm1p; interacts genetically with Prp40p and Tgs1p; contains WD40 repeats	RNA splicing, mRNA processing	molecular_function	nucleus	"molecular_function, nucleus, transport"	12025	BY4742	14_2	
27	C	10	YNL185C	MRPL19	mitochondrial 54S ribosomal protein YmL19|YmL19	Mitochondrial ribosomal protein of the large subunit	mitochondrial translation, mitochondrion organization	structural molecule activity, structural constituent of ribosome	ribosome, mitochondrion, cytoplasm	"cytoplasm, mitochondrion, ribosome, structural molecule activity, translation"	12027	BY4742	14_2	
27	C	11	YNL184C	-	-	Protein of unknown function; expressed at both mRNA and protein levels	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	12028	BY4742	14_2	
27	C	12	YNL183C	NPR1	serine/threonine protein kinase NPR1	Protein kinase; stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation; phosphorylates Aly2p; negatively regulates Ldb19p-mediated endocytosis through phosphorylation of Ldb19p, which prevents its association with the plasma membrane; Npr1p activity is negatively regulated via phosphorylation by the TOR complex; NPR1 has a paralog, PRR2, that arose from the whole genome duplication	protein phosphorylation, transmembrane transport, regulation of transport, lipid metabolic process, endocytosis	kinase activity, transferase activity	endomembrane system, membrane, Golgi apparatus, cytoplasm, plasma membrane	"Golgi apparatus, cytoplasm, other, transferase activity"	12029	BY4742	14_2	
27	D	1	YNL180C	RHO5	Rho family GTPase RHO5|YNS0	Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; RAC1 ortholog; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity	signaling	GTPase activity, hydrolase activity	nucleus, endomembrane system, vacuole, membrane, cytoplasm, plasma membrane	"cytoplasm, hydrolase activity, nucleus, signal transduction"	12032	BY4742	14_2	
27	D	2	YNL179C	-	SRF6	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; deletion in cyr1 mutant results in loss of stress resistance	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	12033	BY4742	14_2	
27	D	3	YNL177C	MRPL22	mitochondrial 54S ribosomal protein YmL22|YmL22	Mitochondrial ribosomal protein of the large subunit	mitochondrial translation, mitochondrion organization	structural molecule activity, structural constituent of ribosome	ribosome, mitochondrion, cytoplasm	"cellular respiration, cytoplasm, generation of precursor metabolites and energy, mitochondrion, ribosome, structural molecule activity, translation"	12035	BY4742	14_2	
27	D	4	YNL176C	TDA7	-	Cell cycle-regulated gene of unknown function; promoter bound by Fkh2p; null mutant is sensitive to expression of the top1-T722A allele; TDA7 has a paralog, YDL211C, that arose from the whole genome duplication	biological_process	molecular_function	vacuole, cytoplasm	"biological_process, cytoplasm, molecular_function, vacuole"	12036	BY4742	14_2	
27	D	5	YNL175C	NOP13	-	Nucleolar protein found in preribosomal complexes; contains an RNA recognition motif (RRM); relative distribution to the nucleolus increases upon DNA replication stress	biological_process	RNA binding	nucleus, nucleolus	"RNA binding, nucleolus, nucleus, ribosome biogenesis"	12038	BY4742	14_2	
27	D	6	YNL173C	MDG1	-	Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog, CRP1, that arose from the whole genome duplication	response to chemical, conjugation, signaling	molecular_function	nucleus, membrane, cytoplasm, plasma membrane	"conjugation, molecular_function, plasma membrane, response to chemical stimulus, signal transduction"	12039	BY4742	14_2	
27	D	7	YNL170W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	12041	BY4742	14_2	
27	D	8	YNL168C	FMP41	-	Putative protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	biological_process	molecular_function	mitochondrion, cytoplasm	"biological_process, mitochondrion, molecular_function"	12044	BY4742	14_2	
27	D	9	YNL167C	SKO1	ACR1	Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses	transcription from RNA polymerase II promoter, response to osmotic stress	nucleic acid binding transcription factor activity, enzyme binding, DNA binding, transcription factor activity, protein binding, transcription factor binding	nucleus, cytoplasm	"RNA metabolic process, cytoplasm, nucleus, transcription, transcription regulator activity"	12045	BY4742	14_2	
27	D	10	YNL160W	YGP1	-	Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog, SPS100, that arose from the whole genome duplication	cell wall organization or biogenesis	molecular_function	extracellular region	"cell wall, molecular_function, response to chemical stimulus, response to stress"	12052	BY4742	14_2	
27	D	11	YNL159C	ASI2	-	Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and inner for ubiquitin-mediated degradation; acts with Asi1p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p, maintaining the repressed state of gene expression in the absence of inducing amino acids	response to chemical, proteolysis involved in cellular protein catabolic process	molecular_function	nucleus, endomembrane system, membrane, endoplasmic reticulum, cytoplasm	"endomembrane system, membrane, molecular_function, nucleus, protein catabolic process"	12053	BY4742	14_2	
27	D	12	YNL157W	IGO1	phosphatase regulator	Protein required for initiation of G0 program; prevents degradation of nutrient-regulated mRNAs via the 5'-3' mRNA decay pathway; phosphorylated by Rim15p; GFP protein localizes to the cytoplasm and nucleus; IGO1 has a paralog, IGO2, that arose from the whole genome duplication	other	enzyme regulator activity	nucleus, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	12055	BY4742	14_2	
27	E	1	YNL155W	CUZ1	-	Protein with a role in the ubiquitin-proteasome pathway; interacts with ubiquitinated protein, Cdc48p and the proteasomal regulatory particle; may protect cells from trivalent metalloid induced proteotoxicity; contains a PACE promoter element and is co-regulated with proteasome subunit genes; AN1-type zinc finger protein, with DHHC and ubiquitin-like domains (UBL); ortholog of ZFAND1, a human gene linked to cancer; protein abundance increases under DNA replication stress	response to chemical, proteolysis involved in cellular protein catabolic process	other	nucleus, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	12057	BY4742	14_2	
27	E	2	YNL154C	YCK2	serine/threonine protein kinase YCK2	Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis, proper septin assembly, endocytic trafficking, and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen, causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog, YCK1, that arose from the whole genome duplication	response to chemical, protein phosphorylation, cell morphogenesis, signaling, endocytosis	kinase activity, transferase activity	cellular bud, membrane, site of polarized growth, plasma membrane	"anatomical structure morphogenesis, cellular bud, cytokinesis, membrane organization and biogenesis, other, plasma membrane, protein kinase activity, protein modification process, response to chemical stimulus, site of polarized growth, transferase activity, transport, vesicle-mediated transport"	12058	BY4742	14_2	
27	E	3	YNL148C	ALF1	-	Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance	protein folding	cytoskeletal protein binding	nucleus, cytoplasm	"cytoplasm, nucleus, protein binding, protein folding"	12064	BY4742	14_2	
27	E	4	YKL191W	DPH2	-	Protein required for synthesis of diphthamide; required along with Dph1p, Kti11p, Jjj3p, and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may act in a complex with Dph1p and Kti11p	peptidyl-amino acid modification	molecular_function	cytoplasm	"cytoplasm, molecular_function, protein modification process, ribosome biogenesis"	15041	BY4742	11_3	
27	E	5	YKL197C	PEX1	AAA family ATPase peroxin 1|PAS1	AAA-peroxin; heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; induced by oleic acid and upregulated during anaerobiosis; mutations in human PEX1 can lead to severe peroxisomal disorders and early death	protein targeting, transmembrane transport, peroxisome organization, signaling	hydrolase activity, ATPase activity	peroxisome, membrane, cytoplasm	"hydrolase activity, membrane fraction, organelle organization and biogenesis, other, peroxisome, protein binding, signal transduction, transport"	15047	BY4742	11_3	
27	E	6	YKL198C	PTK1	putative serine/threonine protein kinase PTK1|POT1|YKT9|YKL199C|STK1|KKT8	Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog, PTK2, that arose from the whole genome duplication	other	kinase activity, transferase activity	cellular_component	"cellular_component, protein kinase activity, transport"	15048	BY4742	11_3	
27	E	7	YKL198C	PTK1	putative serine/threonine protein kinase PTK1|POT1|YKT9|YKL199C|STK1|KKT8	Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog, PTK2, that arose from the whole genome duplication	other	kinase activity, transferase activity	cellular_component	"cellular_component, protein kinase activity, transport"	15049	BY4742	11_3	
27	E	8	YKL200C	cellular_component	cellular_component	cellular_component	-	-	-	-	15050	BY4742	11_3	
27	E	9	YKL205W	LOS1	Ran GTPase-binding protein LOS1	Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan, as does exclusion of Los1p from the nucleus in response to caloric restriction	nucleobase-containing compound transport, nuclear transport	RNA binding, enzyme binding	nucleus, mitochondrion, membrane, cytoplasm	"RNA binding, RNA metabolic process, cytoplasm, mitochondrion, nucleus, protein binding, transport"	15055	BY4742	11_3	
27	E	10	YKL206C	ADD66	POC2|PBA2	Protein involved in 20S proteasome assembly; forms a heterodimer with Pba1p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC2 constituent of the PAC1-PAC2 complex involved in proteasome assembly	protein complex biogenesis	molecular_function	cytoplasm	"cytoplasm, molecular_function, other, protein catabolic process"	15056	BY4742	11_3	
27	E	11	YKL207W	EMC3	AIM27|LRC3	Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3, fly CG6750, human TMEM111	protein folding	molecular_function	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	"biological_process, cellular_component, molecular_function"	15057	BY4742	11_3	
27	E	12	YKL208W	CBT1	SOC1	Protein involved in 5' RNA end processing; substrates include mitochondrial COB, 15S_rRNA, and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p	mRNA processing, protein complex biogenesis	molecular_function	mitochondrion, cytoplasm	"RNA metabolic process, mitochondrion, molecular_function, other"	15058	BY4742	11_3	
27	F	1	YKL211C	TRP3	bifunctional anthranilate synthase/indole-3-glycerol-phosphate synthase	Indole-3-glycerol-phosphate synthase; forms bifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp2p	cellular amino acid metabolic process	lyase activity	cytoplasm	"amino acid and derivative metabolic process, aromatic compound metabolic process, cytoplasm, heterocycle metabolic process, lyase activity"	15061	BY4742	11_3	
27	F	2	YKL212W	SAC1	phosphatidylinositol-3-phosphatase SAC1|RSD1	Phosphatidylinositol phosphate (PtdInsP) phosphatase; involved in hydrolysis of PtdIns[4]P in the early and medial Golgi; regulated by interaction with Vps74p; ER localized transmembrane protein which cycles through the Golgi; involved in protein trafficking and processing, secretion, and cell wall maintenance; regulates sphingolipid biosynthesis through the modulation of PtdIns(4)P metabolism	lipid metabolic process	phosphatase activity, hydrolase activity	endomembrane system, mitochondrion, membrane, mitochondrial envelope, endoplasmic reticulum, Golgi apparatus, cytoplasm	"Golgi apparatus, cytoplasm, endomembrane system, endoplasmic reticulum, hydrolase activity, lipid metabolic process, membrane, mitochondrial envelope, mitochondrion"	15062	BY4742	11_3	
27	F	3	YKL213C	DOA1	ZZZ4|UFD3	WD repeat protein required for ubiquitin-mediated protein degradation; ubiquitin binding cofactor that complexes with Cdc48p; required for ribophagy; controls cellular ubiquitin concentration; promotes efficient NHEJ in postdiauxic/stationary phase; facilitates N-terminus-dependent proteolysis of centromeric histone H3 (Cse4p) for faithful chromosome segregation; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress	DNA repair, cellular response to DNA damage stimulus, proteolysis involved in cellular protein catabolic process	ubiquitin-like protein binding	nucleus, cytoplasm	"DNA metabolic process, cytoplasm, nucleus, protein binding, protein catabolic process, response to stress"	15063	BY4742	11_3	
27	F	4	YKL214C	YRA2	-	Member of the REF (RNA and export factor binding proteins) family; when overexpressed, can substitute for the function of Yra1p in export of poly(A)+ mRNA from the nucleus	nucleobase-containing compound transport, nuclear transport	RNA binding	nucleus	"RNA binding, nucleus, transport"	15064	BY4742	11_3	
27	F	5	YKL216W	URA1	dihydroorotate dehydrogenase	Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines, converting dihydroorotic acid into orotic acid	nucleobase-containing small molecule metabolic process	oxidoreductase activity	membrane, cytoplasm	"aromatic compound metabolic process, cytoplasm, heterocycle metabolic process, membrane, oxidoreductase activity"	15066	BY4742	11_3	
27	F	6	YKL217W	JEN1	-	Monocarboxylate/proton symporter of the plasma membrane; transport activity is dependent on the pH gradient across the membrane; mediates high-affinity uptake of carbon sources lactate, pyuvate, and acetate, and also of the micronutrient selenite, whose structure mimics that of monocarboxylates; expression and localization are tightly regulated, with transcription repression, mRNA degradation, and protein endocytosis and degradation all occurring in the presence of glucose	transmembrane transport, ion transport	transmembrane transporter activity	vacuole, mitochondrion, membrane, cytoplasm, plasma membrane	"mitochondrion, plasma membrane, transport, transporter activity"	15067	BY4742	11_3	
27	F	7	YKL218C	SRY1	threo-3-hydroxy-L-aspartate ammonia-lyase SRY1	3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity	other	lyase activity	cellular_component	"amino acid and derivative metabolic process, cellular_component, lyase activity"	15068	BY4742	11_3	
27	F	8	YKL221W	MCH2	-	Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport	other	other	membrane	"membrane, transport, transporter activity"	15070	BY4742	11_3	
27	F	9	YKL222C	-	-	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine	biological_process	DNA binding	nucleus, cytoskeleton, ribosome, cytoplasm	"biological_process, molecular_function, ribosome"	15071	BY4742	11_3	
27	F	10	YKR001C	VPS1	dynamin-like GTPase VPS1|VPT26|VPL1|SPO15|LAM1|GRD1	Dynamin-like GTPase required for vacuolar sorting; also involved in actin cytoskeleton organization, endocytosis, late Golgi-retention of some proteins, regulation of peroxisome biogenesis	organelle fission, cytoskeleton organization, peroxisome organization, protein targeting, endocytosis	GTPase activity, hydrolase activity	peroxisome, cell cortex, cytoskeleton, vacuole, mitochondrion, cytoplasmic vesicle, endomembrane system, membrane, mitochondrial envelope, cytoplasm	"cytoplasm, cytoskeleton organization and biogenesis, hydrolase activity, membrane, membrane fraction, mitochondrial envelope, mitochondrion, organelle organization and biogenesis, other, peroxisome, transport"	15072	BY4742	11_3	
27	F	11	YKR003W	OSH6	oxysterol-binding protein OSH6	Member of an oxysterol-binding protein family; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog, OSH7, that arose from the whole genome duplication	lipid transport, lipid metabolic process, exocytosis, endocytosis	lipid binding, ion binding	cell cortex, endomembrane system, membrane, endoplasmic reticulum, cytoplasm	"anatomical structure morphogenesis, cytoplasm, lipid binding, lipid metabolic process, membrane fraction, membrane organization and biogenesis, other, transport, vesicle-mediated transport"	15074	BY4742	11_3	
27	F	12	YKR005C	-	-	Putative protein of unknown function	biological_process	molecular_function	mitochondrion, cytoplasm	"biological_process, cellular_component, molecular_function"	15076	BY4742	11_3	
27	G	1	YKR006C	MRPL13	mitochondrial 54S ribosomal protein YmL13|YmL13|YK105	Mitochondrial ribosomal protein of the large subunit; not essential for mitochondrial translation	mitochondrial translation, mitochondrion organization	structural molecule activity, structural constituent of ribosome	ribosome, mitochondrion, cytoplasm	"cytoplasm, mitochondrion, ribosome, structural molecule activity, translation"	15077	BY4742	11_3	
27	G	2	YKR007W	MEH1	GSE2|EGO1	Component of the EGO and GSE complexes; EGO is involved in the regulation of microautophagy and GSE is required for proper sorting of amino acid permease Gap1p; loss results in a defect in vacuolar acidification	cellular ion homeostasis	molecular_function	membrane, cytoplasmic vesicle, endomembrane system, vacuole, cytoplasm	"cellular homeostasis, cytoplasm, membrane, membrane organization and biogenesis, molecular_function, vacuole"	15078	BY4742	11_3	
27	G	3	YKR009C	FOX2	bifunctional hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase FOX2|POX2	3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4	lipid metabolic process, monocarboxylic acid metabolic process	lyase activity, oxidoreductase activity	peroxisome, cytoplasm	"cytoplasm, lipid metabolic process, lyase activity, oxidoreductase activity, peroxisome"	15080	BY4742	11_3	
27	G	4	YKR011C	-	TOS5	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; protein abundance increases in response to DNA replication stress	biological_process	molecular_function	nucleus	"biological_process, molecular_function, nucleus"	15082	BY4742	11_3	
27	G	5	YKR012C	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	15083	BY4742	11_3	
27	G	6	YKR013W	PRY2	sterol-binding protein|YFW12	Sterol binding protein involved in the export of acetylated sterols; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP), antigen 5, and pathogenesis related 1 proteins); sterol export function is redundant with that of PRY1; may be involved in detoxification of hydrophobic compounds; PRY2 has a paralog, PRY1, that arose from the whole genome duplication	lipid transport	lipid binding	extracellular region, endomembrane system, vacuole, endoplasmic reticulum, cytoplasm	"biological_process, cytoplasm, extracellular region, molecular_function, vacuole"	15084	BY4742	11_3	
27	G	7	YKR014C	YPT52	Rab family GTPase YPT52	Endosomal Rab family GTPase; required for vacuolar protein sorting, endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress	protein targeting, organelle assembly, vesicle organization, Golgi vesicle transport, endosomal transport, endocytosis	GTPase activity, hydrolase activity	cytoplasmic vesicle, endomembrane system, vacuole, membrane, cytoplasm	"cytoplasm, hydrolase activity, membrane organization and biogenesis, transport, vesicle-mediated transport"	15085	BY4742	11_3	
27	G	8	YKR015C	-	-	Putative protein of unknown function	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	15086	BY4742	11_3	
27	G	9	YKR016W	MIC60	FCJ1|AIM28|FMP13	Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; Mic60p is also involved in import of intermembrane space (IMS) proteins, probably by positioning Mia40p relative to the TOM complex to receive incoming proteins; ortholog of mammalian mitofilin	protein targeting, mitochondrion organization, transmembrane transport	molecular_function	membrane, mitochondrial envelope, mitochondrion, cytoplasm	"biological_process, mitochondrion, molecular_function"	15087	BY4742	11_3	
27	G	10	YKR017C	HEL1	E3 ubiquitin-protein ligase HEL1	RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)	chromatin organization, protein modification by small protein conjugation or removal, histone modification	transferase activity	cellular_component	"biological_process, cellular_component, molecular_function"	15088	BY4742	11_3	
27	G	11	YKR018C	-	-	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog, IML2, that arose from the whole genome duplication	biological_process	molecular_function	nucleus, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	15089	BY4742	11_3	
27	G	12	YKR020W	VPS51	VPS67|API3|WHI6	Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi, and for mitosis after DNA damage induced checkpoint arrest; links the (VFT/GARP) complex to the SNARE Tlg1p; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p	protein targeting, cell budding, endosomal transport, vesicle organization	other	cytoplasmic vesicle, endomembrane system, cytoplasm, Golgi apparatus	"Golgi apparatus, cell budding, cytoplasm, cytoplasmic membrane-bounded vesicle, organelle organization and biogenesis, other, protein binding, transport, vesicle-mediated transport"	15091	BY4742	11_3	
27	H	1	YKR021W	ALY1	ART6	Alpha arrestin, substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog, ALY2, that arose from the whole genome duplication	regulation of transport, endocytosis	enzyme binding	cytoplasmic vesicle, endomembrane system, cytoplasm	"biological_process, cytoplasm, molecular_function"	15092	BY4742	11_3	
27	H	2	YKR024C	DBP7	putative ATP-dependent RNA helicase	Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions	rRNA processing, ribosomal large subunit biogenesis	helicase activity, ATPase activity, hydrolase activity	nucleus, nucleolus	"RNA metabolic process, helicase activity, hydrolase activity, nucleolus, organelle organization and biogenesis, ribosome biogenesis"	15095	BY4742	11_3	
27	H	4	YKR026C	GCN3	translation initiation factor eIF2B subunit alpha|AAS2	Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; positive regulator of GCN4 expression; assembles into filaments with Gcd2p, Gcd6p, Gcd7p, and Sui2p as cells approach stationary phase and under cytosolic acidification and starvation conditions; human homolog EIF2B1 can complement yeast null mutant	translational initiation, regulation of translation, response to starvation	guanyl-nucleotide exchange factor activity, RNA binding, enzyme regulator activity, translation factor activity, RNA binding	cytoplasm	"cytoplasm, enzyme regulator activity, other, translation, translation regulator activity"	15097	BY4742	11_3	
27	H	5	YKR030W	GMH1	MSG1	Golgi membrane protein of unknown function; interacts with Gea1p and Gea2p; required for localization of Gea2p; computational analysis suggests a possible role in either cell wall synthesis or protein-vacuolar targeting	other	molecular_function	membrane, endomembrane system, cytoplasm, Golgi apparatus	"Golgi apparatus, cytoplasm, endomembrane system, membrane, molecular_function, transport"	15101	BY4742	11_3	
27	H	6	YKR031C	SPO14	phospholipase D|PLD1	Phospholipase D; catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid; involved in Sec14p-independent secretion; required for meiosis and spore formation; differently regulated in secretion and meiosis; participates in transcription initiation and/or early elongation of specific genes; interacts with "foot domain" of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions	meiotic cell cycle, response to chemical, cell morphogenesis, sporulation, lipid metabolic process, exocytosis, conjugation	lipid binding, hydrolase activity, ion binding	nucleus, cytoplasmic vesicle, endomembrane system, membrane, cytoplasm	"anatomical structure morphogenesis, conjugation, cytoplasm, hydrolase activity, lipid binding, lipid metabolic process, membrane, response to chemical stimulus, sporulation, transport, vesicle-mediated transport"	15102	BY4742	11_3	
27	H	7	YKR032W	-	-	Putative protein of unknown function; conserved among S. cerevisiae strains	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	15103	BY4742	11_3	
